epizod,wynik,kroki,epsilon,rozmiar_pamięci,średnia_strata
1,2,29,0.995000,29,0.000000
2,0,16,0.990025,45,0.000000
3,0,6,0.985075,51,0.000000
4,0,20,0.980150,71,37.593522
5,0,16,0.975249,87,51.463527
6,0,20,0.970373,107,54.447747
7,0,12,0.965521,119,42.379630
8,0,15,0.960693,134,34.062778
9,0,12,0.955890,146,46.143592
10,0,16,0.951110,162,61.485393
11,0,24,0.946355,186,66.262459
12,0,27,0.941623,213,47.017913
13,0,10,0.936915,223,39.901039
14,0,25,0.932230,248,42.634262
15,0,67,0.927569,315,43.600771
16,0,7,0.922931,322,3.408531
17,0,33,0.918316,355,41.379301
18,0,18,0.913725,373,38.389196
19,0,13,0.909156,386,26.225719
20,0,10,0.904610,396,53.972950
21,0,15,0.900087,411,33.908921
22,0,32,0.895587,443,33.329744
23,0,18,0.891109,461,19.620336
24,0,20,0.886654,481,36.437175
25,1,83,0.882220,564,28.116241
26,0,26,0.877809,590,30.233046
27,0,13,0.873420,603,24.412106
28,0,20,0.869053,623,24.507361
29,0,37,0.864708,660,18.770303
30,0,23,0.860384,683,14.615028
31,0,7,0.856082,690,21.328939
32,2,32,0.851802,722,18.734457
33,0,7,0.847543,729,20.831169
34,0,10,0.843305,739,12.129508
35,0,9,0.839089,748,28.377430
36,0,15,0.834893,763,22.628501
37,1,26,0.830719,789,22.036639
38,0,9,0.826565,798,14.043522
39,0,88,0.822432,886,21.184020
40,0,60,0.818320,946,15.891513
41,0,46,0.814229,992,11.423553
42,1,36,0.810157,1028,19.006966
43,0,26,0.806107,1054,14.637466
44,1,11,0.802076,1065,16.902293
45,0,18,0.798066,1083,13.168647
46,0,10,0.794075,1093,10.481207
47,1,38,0.790105,1131,20.356964
48,0,9,0.786154,1140,6.807826
49,0,12,0.782224,1152,19.017909
50,0,29,0.778313,1181,10.427158
51,0,42,0.774421,1223,14.532208
52,0,23,0.770549,1246,11.764210
53,0,18,0.766696,1264,23.261493
54,1,128,0.762863,1392,13.314520
55,1,13,0.759048,1405,12.897950
56,0,23,0.755253,1428,15.580207
57,0,13,0.751477,1441,11.862307
58,0,29,0.747719,1470,10.902220
59,0,18,0.743981,1488,15.763481
60,1,25,0.740261,1513,9.708951
61,0,17,0.736560,1530,6.911711
62,0,43,0.732877,1573,12.088593
63,0,12,0.729212,1585,5.211921
64,1,98,0.725566,1683,8.570692
65,0,32,0.721939,1715,8.295579
66,0,24,0.718329,1739,3.959628
67,0,11,0.714737,1750,6.717822
68,0,17,0.711164,1767,7.757185
69,0,146,0.707608,1913,7.959159
70,0,98,0.704070,2011,4.851620
71,1,49,0.700549,2060,3.748263
72,1,44,0.697047,2104,4.282955
73,0,27,0.693561,2131,4.604449
74,0,29,0.690094,2160,5.447560
75,1,13,0.686643,2173,3.124445
76,0,22,0.683210,2195,5.071489
77,1,52,0.679794,2247,3.577074
78,0,65,0.676395,2312,3.472291
79,0,8,0.673013,2320,3.048011
80,0,10,0.669648,2330,6.313149
81,0,34,0.666300,2364,4.539792
82,0,18,0.662968,2382,4.052548
83,0,31,0.659653,2413,3.211748
84,0,10,0.656355,2423,4.719914
85,1,36,0.653073,2459,2.824736
86,0,18,0.649808,2477,2.976216
87,1,27,0.646559,2504,2.504356
88,0,37,0.643326,2541,2.119535
89,2,63,0.640109,2604,2.161565
90,1,37,0.636909,2641,3.414428
91,0,43,0.633724,2684,2.165877
92,0,13,0.630556,2697,3.149545
93,0,10,0.627403,2707,2.792612
94,0,49,0.624266,2756,2.386819
95,0,14,0.621145,2770,2.475153
96,0,20,0.618039,2790,2.126172
97,0,17,0.614949,2807,1.807864
98,0,8,0.611874,2815,1.852140
99,0,26,0.608815,2841,2.524252
100,0,15,0.605770,2856,1.263840
101,0,33,0.602742,2889,1.974038
102,0,18,0.599728,2907,0.853273
103,1,89,0.596729,2996,1.796584
104,3,83,0.593746,3079,1.682054
105,0,83,0.590777,3162,1.294653
106,0,30,0.587823,3192,0.693211
107,0,11,0.584884,3203,1.377232
108,0,13,0.581959,3216,1.297019
109,0,85,0.579050,3301,1.680524
110,1,27,0.576154,3328,2.199741
111,1,18,0.573274,3346,1.010846
112,0,109,0.570407,3455,1.717211
113,1,64,0.567555,3519,1.332574
114,0,12,0.564717,3531,1.087012
115,0,28,0.561894,3559,1.156711
116,0,52,0.559084,3611,1.560932
117,0,36,0.556289,3647,1.006527
118,0,14,0.553508,3661,2.038982
119,0,28,0.550740,3689,0.739405
120,0,13,0.547986,3702,0.772722
121,0,43,0.545246,3745,0.844957
122,0,30,0.542520,3775,0.920269
123,0,47,0.539808,3822,1.517007
124,0,15,0.537108,3837,0.388946
125,1,29,0.534423,3866,0.663039
126,0,38,0.531751,3904,0.548885
127,1,102,0.529092,4006,1.502686
128,0,63,0.526447,4069,1.223040
129,0,8,0.523814,4077,2.212126
130,0,47,0.521195,4124,1.333338
131,1,55,0.518589,4179,1.460420
132,0,43,0.515996,4222,1.759489
133,0,58,0.513416,4280,1.486759
134,0,5,0.510849,4285,2.162388
135,2,122,0.508295,4407,1.003512
136,0,35,0.505754,4442,1.002084
137,2,145,0.503225,4587,0.807899
138,1,133,0.500709,4720,0.975424
139,0,7,0.498205,4727,0.487813
140,3,116,0.495714,4843,0.979834
141,1,46,0.493236,4889,0.745173
142,2,43,0.490769,4932,0.569209
143,0,35,0.488316,4967,1.403457
144,0,42,0.485874,5009,1.018077
145,0,65,0.483445,5074,0.838805
146,0,30,0.481027,5104,1.306051
147,0,164,0.478622,5268,1.184395
148,0,38,0.476229,5306,1.352008
149,0,13,0.473848,5319,0.229756
150,0,17,0.471479,5336,0.720781
151,3,116,0.469121,5452,1.112225
152,1,15,0.466776,5467,1.477588
153,2,95,0.464442,5562,0.811083
154,0,34,0.462120,5596,0.990615
155,1,62,0.459809,5658,1.287342
156,1,99,0.457510,5757,1.846103
157,0,8,0.455222,5765,0.368730
158,0,32,0.452946,5797,1.381126
159,1,153,0.450682,5950,0.955536
160,1,96,0.448428,6046,0.976559
161,2,51,0.446186,6097,1.314191
162,0,6,0.443955,6103,0.325427
163,2,128,0.441735,6231,1.005840
164,1,31,0.439527,6262,1.116934
165,2,99,0.437329,6361,0.915877
166,0,142,0.435142,6503,1.480680
167,1,45,0.432967,6548,0.926234
168,0,9,0.430802,6557,0.328769
169,1,136,0.428648,6693,0.904961
170,0,14,0.426505,6707,0.764556
171,1,24,0.424372,6731,1.172745
172,1,91,0.422250,6822,0.856020
173,0,10,0.420139,6832,1.201976
174,0,52,0.418038,6884,1.288248
175,0,9,0.415948,6893,0.777758
176,2,66,0.413868,6959,1.324685
177,0,14,0.411799,6973,0.674923
178,2,17,0.409740,6990,1.210054
179,5,185,0.407691,7175,1.023658
180,2,47,0.405653,7222,1.039899
181,1,13,0.403625,7235,1.523625
182,2,74,0.401606,7309,1.152863
183,2,89,0.399598,7398,1.200138
184,0,17,0.397600,7415,0.970410
185,1,164,0.395612,7579,1.119098
186,1,104,0.393634,7683,1.053118
187,1,81,0.391666,7764,0.976662
188,1,52,0.389708,7816,1.331081
189,1,41,0.387759,7857,1.144016
190,1,42,0.385821,7899,1.260920
191,0,7,0.383891,7906,0.865378
192,2,50,0.381972,7956,1.174183
193,2,85,0.380062,8041,1.331200
194,3,76,0.378162,8117,1.120479
195,2,30,0.376271,8147,1.135145
196,0,43,0.374390,8190,1.166619
197,0,30,0.372518,8220,1.386197
198,1,20,0.370655,8240,0.769701
199,1,43,0.368802,8283,1.928091
200,0,41,0.366958,8324,1.168794
201,0,34,0.365123,8358,1.423621
202,2,7,0.363297,8365,4.469669
203,0,5,0.361481,8370,0.421856
204,2,167,0.359674,8537,2.369954
205,6,69,0.357875,8606,1.482038
206,0,23,0.356086,8629,0.807034
207,4,126,0.354305,8755,1.140710
208,0,142,0.352534,8897,1.240177
209,0,36,0.350771,8933,0.738956
210,2,36,0.349017,8969,0.934933
211,2,60,0.347272,9029,1.448032
212,2,65,0.345536,9094,1.295305
213,2,31,0.343808,9125,0.915421
214,1,34,0.342089,9159,1.396721
215,1,26,0.340379,9185,1.917955
216,4,111,0.338677,9296,1.094893
217,2,34,0.336983,9330,1.710209
218,0,6,0.335298,9336,2.363783
219,2,31,0.333622,9367,1.158364
220,0,85,0.331954,9452,1.588761
221,1,102,0.330294,9554,1.399456
222,2,156,0.328643,9710,1.449622
223,3,102,0.326999,9812,2.029359
224,2,29,0.325364,9841,1.627511
225,0,20,0.323738,9861,1.988475
226,2,27,0.322119,9888,3.215914
227,0,39,0.320508,9927,1.531698
228,5,54,0.318906,9981,1.564198
229,1,27,0.317311,10008,1.032435
230,2,23,0.315725,10031,0.652975
231,0,50,0.314146,10081,1.292278
232,4,117,0.312575,10198,1.667396
233,3,35,0.311012,10233,0.767379
234,2,46,0.309457,10279,1.203148
235,0,36,0.307910,10315,1.193859
236,0,5,0.306371,10320,0.502668
237,2,53,0.304839,10373,1.238070
238,1,24,0.303315,10397,1.745574
239,1,123,0.301798,10520,2.191499
240,2,54,0.300289,10574,0.952957
241,3,46,0.298788,10620,1.160563
242,0,11,0.297294,10631,0.808206
243,3,73,0.295807,10704,1.239585
244,4,148,0.294328,10852,1.925506
245,1,8,0.292856,10860,2.517709
246,1,28,0.291392,10888,1.579638
247,2,28,0.289935,10916,3.321584
248,2,39,0.288486,10955,1.596481
249,3,61,0.287043,11016,1.612495
250,3,88,0.285608,11104,1.434442
251,1,27,0.284180,11131,1.471548
252,5,92,0.282759,11223,1.303089
253,0,8,0.281345,11231,0.544509
254,3,59,0.279938,11290,1.222698
255,2,18,0.278539,11308,1.340030
256,2,13,0.277146,11321,1.437458
257,2,51,0.275760,11372,2.546078
258,6,148,0.274382,11520,1.397246
259,6,133,0.273010,11653,1.574336
260,3,33,0.271645,11686,1.772890
261,1,15,0.270286,11701,1.560553
262,6,97,0.268935,11798,2.011339
263,4,36,0.267590,11834,1.396323
264,2,36,0.266252,11870,1.351770
265,4,35,0.264921,11905,1.550219
266,1,21,0.263596,11926,1.614245
267,4,68,0.262278,11994,0.879862
268,1,15,0.260967,12009,1.728619
269,3,40,0.259662,12049,1.155220
270,1,19,0.258364,12068,2.341807
271,1,22,0.257072,12090,0.870659
272,2,40,0.255787,12130,1.858676
273,3,67,0.254508,12197,1.572029
274,1,20,0.253235,12217,1.095752
275,8,173,0.251969,12390,2.085635
276,2,39,0.250709,12429,1.411264
277,2,45,0.249456,12474,1.797402
278,5,61,0.248208,12535,2.292865
279,4,55,0.246967,12590,2.088026
280,4,40,0.245733,12630,1.965153
281,6,99,0.244504,12729,3.057500
282,4,70,0.243281,12799,2.246018
283,0,10,0.242065,12809,2.057685
284,2,21,0.240855,12830,1.691732
285,0,8,0.239650,12838,1.142506
286,6,126,0.238452,12964,2.034126
287,1,11,0.237260,12975,1.323596
288,0,8,0.236074,12983,1.631600
289,8,85,0.234893,13068,1.709511
290,4,34,0.233719,13102,2.340225
291,1,11,0.232550,13113,2.093678
292,1,20,0.231387,13133,2.174150
293,3,60,0.230230,13193,1.920848
294,2,15,0.229079,13208,1.608046
295,8,157,0.227934,13365,1.512191
296,1,9,0.226794,13374,1.345996
297,5,48,0.225660,13422,2.205990
298,5,45,0.224532,13467,1.705322
299,1,11,0.223409,13478,2.095798
300,5,62,0.222292,13540,2.923678
301,1,19,0.221181,13559,1.811725
302,4,79,0.220075,13638,1.807179
303,3,38,0.218974,13676,1.789081
304,1,11,0.217880,13687,1.047311
305,2,16,0.216790,13703,1.809154
306,2,29,0.215706,13732,3.598414
307,1,11,0.214628,13743,1.407563
308,1,24,0.213555,13767,1.766453
309,1,35,0.212487,13802,1.939003
310,4,39,0.211424,13841,1.586444
311,3,50,0.210367,13891,3.444798
312,3,27,0.209315,13918,1.575349
313,1,28,0.208269,13946,2.169818
314,3,33,0.207227,13979,1.269080
315,3,67,0.206191,14046,1.748505
316,6,74,0.205160,14120,1.656176
317,1,18,0.204135,14138,1.694755
318,4,33,0.203114,14171,2.864039
319,2,27,0.202098,14198,2.278706
320,2,10,0.201088,14208,1.217066
321,4,46,0.200082,14254,2.167272
322,3,46,0.199082,14300,2.855239
323,6,32,0.198087,14332,3.596614
324,3,22,0.197096,14354,1.865067
325,7,107,0.196111,14461,2.487724
326,1,12,0.195130,14473,1.959279
327,6,46,0.194154,14519,2.210020
328,1,10,0.193184,14529,2.354764
329,0,19,0.192218,14548,2.278443
330,6,58,0.191257,14606,2.054167
331,0,52,0.190300,14658,2.114858
332,0,14,0.189349,14672,2.651543
333,0,17,0.188402,14689,1.929165
334,6,72,0.187460,14761,2.328502
335,4,63,0.186523,14824,2.124264
336,10,108,0.185590,14932,2.459435
337,5,54,0.184662,14986,1.925402
338,2,11,0.183739,14997,6.344444
339,0,47,0.182820,15044,3.297570
340,6,200,0.181906,15244,2.808391
341,1,29,0.180997,15273,1.685400
342,8,52,0.180092,15325,1.708693
343,6,61,0.179191,15386,2.178016
344,8,115,0.178295,15501,2.733405
345,6,118,0.177404,15619,2.882392
346,2,31,0.176517,15650,3.662160
347,1,14,0.175634,15664,2.086617
348,6,55,0.174756,15719,2.054006
349,5,37,0.173882,15756,2.042724
350,11,72,0.173013,15828,2.504837
351,4,53,0.172148,15881,2.219025
352,2,11,0.171287,15892,1.890592
353,7,43,0.170431,15935,1.599128
354,2,15,0.169578,15950,1.261989
355,1,8,0.168731,15958,2.493217
356,1,9,0.167887,15967,1.920922
357,6,63,0.167047,16030,2.824154
358,7,64,0.166212,16094,1.742178
359,14,159,0.165381,16253,2.151951
360,3,39,0.164554,16292,2.500004
361,1,14,0.163731,16306,2.050777
362,3,26,0.162913,16332,2.094129
363,3,28,0.162098,16360,2.300935
364,7,68,0.161288,16428,2.270032
365,3,36,0.160481,16464,2.252499
366,9,63,0.159679,16527,1.982360
367,1,7,0.158881,16534,5.103428
368,1,18,0.158086,16552,2.962457
369,4,37,0.157296,16589,1.876028
370,4,83,0.156509,16672,2.185450
371,10,94,0.155727,16766,2.187293
372,6,65,0.154948,16831,3.674654
373,4,38,0.154173,16869,2.532999
374,2,37,0.153402,16906,2.009410
375,8,94,0.152635,17000,2.754944
376,2,13,0.151872,17013,2.484401
377,5,46,0.151113,17059,2.055688
378,2,43,0.150357,17102,2.584219
379,1,9,0.149606,17111,2.048537
380,4,24,0.148857,17135,2.315239
381,5,61,0.148113,17196,1.875283
382,9,80,0.147373,17276,2.965900
383,4,30,0.146636,17306,4.125823
384,9,61,0.145903,17367,3.266112
385,2,22,0.145173,17389,2.382231
386,7,75,0.144447,17464,2.035435
387,1,27,0.143725,17491,2.701482
388,2,13,0.143006,17504,2.096364
389,2,24,0.142291,17528,2.010989
390,10,118,0.141580,17646,2.132457
391,5,49,0.140872,17695,2.087611
392,4,38,0.140168,17733,2.219114
393,4,58,0.139467,17791,2.459629
394,1,54,0.138769,17845,2.149464
395,8,70,0.138076,17915,3.319270
396,10,90,0.137385,18005,2.670067
397,5,60,0.136698,18065,2.103623
398,3,36,0.136015,18101,2.492105
399,7,71,0.135335,18172,2.344547
400,7,66,0.134658,18238,2.110936
401,7,87,0.133985,18325,3.632063
402,19,152,0.133315,18477,2.880530
403,4,26,0.132648,18503,2.479361
404,0,11,0.131985,18514,8.463517
405,1,30,0.131325,18544,3.066762
406,7,54,0.130668,18598,2.414240
407,8,86,0.130015,18684,3.249536
408,1,13,0.129365,18697,8.708516
409,1,10,0.128718,18707,2.365155
410,13,120,0.128075,18827,2.881850
411,11,81,0.127434,18908,3.126710
412,5,49,0.126797,18957,2.561717
413,0,5,0.126163,18962,2.135933
414,9,82,0.125532,19044,5.377962
415,12,112,0.124905,19156,3.230054
416,8,66,0.124280,19222,2.579045
417,14,122,0.123659,19344,2.691441
418,17,133,0.123040,19477,3.725704
419,7,54,0.122425,19531,4.087317
420,5,49,0.121813,19580,2.657397
421,2,20,0.121204,19600,2.329982
422,2,22,0.120598,19622,2.776918
423,1,12,0.119995,19634,2.558136
424,5,49,0.119395,19683,3.793615
425,7,58,0.118798,19741,3.547798
426,7,44,0.118204,19785,2.343654
427,16,144,0.117613,19929,4.260680
428,9,84,0.117025,20000,3.116931
429,11,103,0.116440,20000,3.667282
430,13,120,0.115858,20000,3.132423
431,12,81,0.115278,20000,4.696178
432,8,66,0.114702,20000,2.831987
433,18,135,0.114128,20000,3.157449
434,4,46,0.113558,20000,4.046246
435,0,6,0.112990,20000,1.991789
436,4,37,0.112425,20000,2.960064
437,10,124,0.111863,20000,3.277961
438,4,45,0.111304,20000,4.332878
439,10,90,0.110747,20000,3.905939
440,4,28,0.110193,20000,2.884883
441,0,13,0.109642,20000,2.678969
442,3,20,0.109094,20000,3.717570
443,6,54,0.108549,20000,2.773581
444,6,54,0.108006,20000,3.174797
445,13,74,0.107466,20000,3.057461
446,10,113,0.106929,20000,4.029921
447,13,81,0.106394,20000,3.414968
448,4,31,0.105862,20000,5.170992
449,4,60,0.105333,20000,3.367834
450,4,26,0.104806,20000,5.894736
451,6,33,0.104282,20000,2.417124
452,3,34,0.103761,20000,7.314234
453,0,8,0.103242,20000,2.667340
454,9,81,0.102726,20000,5.536891
455,3,23,0.102212,20000,2.580907
456,4,24,0.101701,20000,6.031246
457,2,44,0.101192,20000,3.040557
458,7,40,0.100686,20000,3.326658
459,16,140,0.100183,20000,4.425121
460,9,102,0.099682,20000,4.724615
461,1,9,0.099184,20000,3.241258
462,7,88,0.098688,20000,3.531843
463,17,123,0.098194,20000,3.625411
464,6,44,0.097703,20000,3.133294
465,8,52,0.097215,20000,5.944530
466,3,27,0.096729,20000,3.601988
467,10,73,0.096245,20000,3.824543
468,9,98,0.095764,20000,3.785712
469,6,46,0.095285,20000,4.338495
470,17,151,0.094809,20000,4.650190
471,10,82,0.094335,20000,3.638211
472,5,33,0.093863,20000,3.645124
473,16,193,0.093394,20000,4.105416
474,5,55,0.092927,20000,3.371666
475,12,109,0.092462,20000,4.264584
476,6,55,0.092000,20000,3.659489
477,1,11,0.091540,20000,3.881908
478,13,117,0.091082,20000,4.735996
479,3,30,0.090627,20000,3.741291
480,7,51,0.090173,20000,5.630026
481,17,144,0.089723,20000,3.997154
482,12,150,0.089274,20000,3.884850
483,2,25,0.088828,20000,4.844481
484,6,66,0.088383,20000,4.453552
485,6,48,0.087942,20000,4.362041
486,2,20,0.087502,20000,9.249576
487,13,92,0.087064,20000,5.502785
